fromNode	toNode	weight	direction	fromAltName	toAltName
PTPN12	ASAP1	0.444294466501268	undirected	NA	NA
PTPN12	YWHAZ	0.449649129143848	undirected	NA	NA
PTPN12	HOOK3	0.444663438425677	undirected	NA	NA
PTPN12	LIMS1	0.455251116361303	undirected	NA	NA
PTPN12	TLK1	0.45675884735099	undirected	NA	NA
PTPN12	LRBA	0.452283594155293	undirected	NA	NA
MPP1	WDR44	0.432234005986638	undirected	NA	NA
MPP1	MAP1LC3B	0.432806489501208	undirected	NA	NA
MPP1	PRUNE1	0.450391866139858	undirected	NA	NA
MPP1	MBNL1	0.437175468532449	undirected	NA	NA
MPP1	ASAP1	0.426999584298929	undirected	NA	NA
MPP1	YWHAZ	0.431222067610489	undirected	NA	NA
MPP1	HOOK3	0.439466257706519	undirected	NA	NA
MPP1	LIMS1	0.447968431962754	undirected	NA	NA
MPP1	TLK1	0.451500224247226	undirected	NA	NA
MPP1	LRBA	0.445868836396466	undirected	NA	NA
WDR44	MAP1LC3B	0.430447382001867	undirected	NA	NA
WDR44	PRUNE1	0.442161414153901	undirected	NA	NA
WDR44	MBNL1	0.434484514601833	undirected	NA	NA
WDR44	ASAP1	0.425482255804535	undirected	NA	NA
WDR44	YWHAZ	0.431824318219474	undirected	NA	NA
WDR44	HOOK3	0.432733944195718	undirected	NA	NA
WDR44	LIMS1	0.442104508472759	undirected	NA	NA
WDR44	TLK1	0.444836672295888	undirected	NA	NA
WDR44	LRBA	0.44164963326685	undirected	NA	NA
MAP1LC3B	PRUNE1	0.442604326391076	undirected	NA	NA
MAP1LC3B	MBNL1	0.443446076504239	undirected	NA	NA
MAP1LC3B	ASAP1	0.43428099543088	undirected	NA	NA
MAP1LC3B	YWHAZ	0.44114633992592	undirected	NA	NA
MAP1LC3B	HOOK3	0.436884664674227	undirected	NA	NA
MAP1LC3B	LIMS1	0.448374682384738	undirected	NA	NA
MAP1LC3B	TLK1	0.452279627625512	undirected	NA	NA
MAP1LC3B	LRBA	0.446292323949673	undirected	NA	NA
PRUNE1	MBNL1	0.449322157713037	undirected	NA	NA
PRUNE1	ASAP1	0.437779786044897	undirected	NA	NA
PRUNE1	YWHAZ	0.444228761221682	undirected	NA	NA
PRUNE1	HOOK3	0.443507368178341	undirected	NA	NA
PRUNE1	LIMS1	0.453358987848156	undirected	NA	NA
PRUNE1	TLK1	0.449976688376101	undirected	NA	NA
PRUNE1	LRBA	0.450420485703984	undirected	NA	NA
MBNL1	ASAP1	0.433923620949075	undirected	NA	NA
MBNL1	YWHAZ	0.445398063062881	undirected	NA	NA
MBNL1	HOOK3	0.438666493383855	undirected	NA	NA
MBNL1	LIMS1	0.457113170344136	undirected	NA	NA
MBNL1	TLK1	0.456540564040227	undirected	NA	NA
MBNL1	LRBA	0.454667025424038	undirected	NA	NA
ASAP1	YWHAZ	0.431828520466301	undirected	NA	NA
ASAP1	HOOK3	0.436689788603157	undirected	NA	NA
ASAP1	LIMS1	0.43992627916018	undirected	NA	NA
ASAP1	TLK1	0.448956789345286	undirected	NA	NA
ASAP1	LRBA	0.436057856423602	undirected	NA	NA
YWHAZ	HOOK3	0.437773031540236	undirected	NA	NA
YWHAZ	LIMS1	0.450854605304038	undirected	NA	NA
YWHAZ	TLK1	0.452995613633018	undirected	NA	NA
YWHAZ	LRBA	0.448261084193879	undirected	NA	NA
HOOK3	LIMS1	0.443259362204131	undirected	NA	NA
HOOK3	TLK1	0.44810235300957	undirected	NA	NA
HOOK3	LRBA	0.441211278359743	undirected	NA	NA
LIMS1	TLK1	0.455731353541954	undirected	NA	NA
LIMS1	LRBA	0.454967940950795	undirected	NA	NA
TLK1	LRBA	0.45169447502035	undirected	NA	NA
